sales_agent,account,engage_date,close_date,close_value,sales_price,year_established,revenue,employees,office_location,has_close_date,close_value_log,revenue_log,employees_log,product_GTK 500,product_GTX BASIC,product_GTX PLUS BASIC,product_GTX PLUS PRO,product_GTX PRO,product_MG ADVANCED,product_MG SPECIAL,manager_CARA LOSCH,manager_CELIA ROUCHE,manager_DUSTIN BRINKMANN,manager_MELVIN MARXEN,manager_ROCCO NEUBERT,manager_SUMMER SEWALD,regional_office_CENTRAL,regional_office_EAST,regional_office_WEST,series_GTK,series_GTX,series_MG,sector_EMPLOYMENT,sector_ENTERTAINMENT,sector_FINANCE,sector_MARKETING,sector_MEDICAL,sector_RETAIL,sector_SERVICES,sector_SOFTWARE,sector_TECHNOLGY,sector_TELECOMMUNICATIONS,subsidiary_of_ACME CORPORATION,subsidiary_of_BUBBA GUMP,subsidiary_of_GOLDDEX,subsidiary_of_INITY,subsidiary_of_MASSIVE DYNAMIC,subsidiary_of_SONRON,subsidiary_of_WAREPHASE,deal_stage_ENGAGING,deal_stage_LOST,deal_stage_PROSPECTING,deal_stage_WON,sales_price_scaled,decade_1970s,decade_1980s,decade_1990s,decade_2000s,decade_2010s,engage_year,engage_month,engage_dayofweek,days_to_close,closed_within_30d,account_age,rev_per_employee,agent_closed_deals,won_deal,account_win_rate
0,59,2017-03-03,2017-06-22,54.0,55,1983.0,1008.06,1238.0,14,1,4.007333185232471,6.916774483402297,7.122059881629142,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2017.0,3.0,4.0,111.0,0,42.0,0.8142649434571889,336,1,0.9230769230769231
1,17,2017-03-03,2017-06-08,6173.0,5482,1992.0,1712.68,3194.0,14,1,8.728102205062104,7.446398383944561,8.069342366811636,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,1,0,0,2017.0,3.0,4.0,97.0,0,33.0,0.5362179085785849,153,1,0.8461538461538461
2,28,2017-03-03,,,4821,2000.0,1223.72,2497.0,9,0,,7.110467525423826,7.823245690685523,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.9287953755560797,0,0,0,1,0,2017.0,3.0,4.0,,0,25.0,0.49007609130957147,261,0,0.9340659340659341
2,25,2017-03-03,2017-03-21,0.0,3393,1995.0,5158.71,13798.0,5,1,0.0,8.548635655345855,9.532351404751555,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.38564248532420037,0,0,1,0,0,2017.0,3.0,4.0,18.0,1,30.0,0.3738737498188143,261,1,0.9259259259259259
5,68,2017-03-03,2017-06-11,0.0,4821,2000.0,167.89,493.0,13,1,0.0,5.12924761542983,6.202535517187923,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,0,1,0,2017.0,3.0,4.0,100.0,0,25.0,0.3405476673427992,187,1,0.7884615384615384
6,71,2017-03-03,2017-05-16,0.0,4821,1995.0,332.43,799.0,14,1,0.0,5.809432948272155,6.684611727667927,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,1,0,0,2017.0,3.0,4.0,74.0,0,30.0,0.4160575719649562,553,1,0.875
6,44,2017-03-03,2017-05-28,1149.0,1096,1985.0,375.43,1190.0,14,1,7.047517221357296,5.930732106979362,7.0825485693553,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,1,0,0,0,2017.0,3.0,4.0,86.0,0,40.0,0.3154873949579832,553,1,0.8648648648648649
9,62,2017-03-03,2017-05-04,0.0,550,1994.0,2818.38,6290.0,14,1,0.0,7.944272281603784,8.74687531957003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,3.0,4.0,62.0,0,31.0,0.4480731319554849,123,1,0.875
13,18,2017-03-03,2017-03-16,0.0,1096,1982.0,4618.0,10083.0,14,1,0.0,8.437933510430605,9.218705288307811,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,1,0,0,0,2017.0,3.0,4.0,13.0,1,43.0,0.4579986115243479,264,1,0.9069767441860465
15,35,2017-03-03,,,4821,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9287953755560797,0,0,1,0,0,2017.0,3.0,4.0,,0,30.0,0.48631156930126,335,0,0.11876923076923077
15,31,2017-03-03,2017-05-22,568.0,550,2000.0,2952.73,5107.0,14,1,6.343880434126331,7.990824057424448,8.53856321715243,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,3.0,4.0,80.0,0,25.0,0.5781730957509301,335,1,0.9263157894736842
15,40,2017-03-03,2017-05-30,567.0,550,1989.0,1388.67,3583.0,14,1,6.342121418721152,7.2368215878665625,8.18423477409482,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2017.0,3.0,4.0,88.0,0,36.0,0.3875718671504326,335,1,0.948051948051948
16,27,2017-03-03,2017-03-09,542.0,550,2007.0,894.33,1635.0,4,1,6.297109319933935,6.797192365399952,7.400009517162692,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,3.0,4.0,6.0,1,18.0,0.5469908256880734,231,1,0.925531914893617
18,12,2017-03-03,2017-05-28,0.0,550,2005.0,1520.66,1806.0,14,1,0.0,7.3275571231903545,7.499423290592229,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,0,0,1,0,2017.0,3.0,4.0,86.0,0,20.0,0.8420044296788484,194,1,0.9072164948453608
18,24,2017-03-03,2017-03-16,1062.0,1096,1991.0,2819.5,7227.0,14,1,6.968850378341948,7.944669453180031,8.885717651712119,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,3.0,4.0,13.0,1,34.0,0.3901342189013422,194,1,0.908256880733945
19,20,2017-03-03,2017-03-13,1057.0,1096,1990.0,4968.91,7523.0,14,1,6.964135612418245,8.511157010274799,8.925853190420922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,3.0,4.0,10.0,1,35.0,0.6604958128406221,213,1,0.9529411764705882
20,28,2017-03-03,2017-06-01,1020.0,1096,2000.0,1223.72,2497.0,9,1,6.928537818164665,7.110467525423826,7.823245690685523,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,0,1,0,2017.0,3.0,4.0,90.0,0,25.0,0.49007609130957147,195,1,0.9340659340659341
26,35,2017-03-03,,,55,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8839964135511591,0,0,1,0,0,2017.0,3.0,4.0,,0,30.0,0.48631156930126,347,0,0.11876923076923077
28,35,2017-03-03,,,5482,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.1802127848300799,0,0,1,0,0,2017.0,3.0,4.0,,0,30.0,0.48631156930126,79,0,0.11876923076923077
29,35,2017-03-03,,,550,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,3.0,4.0,,0,30.0,0.48631156930126,261,0,0.11876923076923077
29,32,2017-03-03,2017-05-11,535.0,550,2003.0,692.19,1922.0,14,1,6.284134161070802,6.541304131886272,7.56164174558878,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,0,1,0,2017.0,3.0,4.0,69.0,0,22.0,0.36014047866805415,261,1,0.8888888888888888
0,10,2017-03-04,2017-06-13,522.0,550,1998.0,2714.9,2641.0,14,1,6.259581464064923,7.9068786691495045,7.879291485082271,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,3.0,5.0,101.0,0,27.0,1.027981825066263,336,1,0.9669421487603306
0,56,2017-03-04,2017-05-14,544.0,550,1987.0,2938.67,8775.0,10,1,6.300785794663244,7.9860526091348385,9.079776001955066,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2017.0,3.0,5.0,71.0,0,38.0,0.3348911680911681,336,1,0.9174311926605505
0,27,2017-03-04,2017-06-07,3081.0,3393,2007.0,894.33,1635.0,4,1,8.033334015880062,6.797192365399952,7.400009517162692,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,1,0,2017.0,3.0,5.0,95.0,0,18.0,0.5469908256880734,336,1,0.925531914893617
2,35,2017-03-04,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,3.0,5.0,,0,30.0,0.48631156930126,261,0,0.11876923076923077
3,14,2017-03-04,2017-05-18,51.0,55,1995.0,2173.98,2928.0,14,1,3.9512437185814275,7.684774748078207,7.982416346827733,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.8839964135511591,0,0,1,0,0,2017.0,3.0,5.0,75.0,0,30.0,0.7424795081967214,160,1,0.9891304347826086
4,81,2017-03-04,2017-05-09,0.0,1096,2011.0,40.79,142.0,2,1,0.0,3.732657076459824,4.962844630259907,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,0,0,0,1,2017.0,3.0,5.0,66.0,0,14.0,0.28725352112676056,229,1,0.8275862068965517
5,35,2017-03-04,,,550,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,3.0,5.0,,0,30.0,0.48631156930126,187,0,0.11876923076923077
5,0,2017-03-04,2017-05-06,0.0,1096,1996.0,1100.04,2822.0,14,1,0.0,7.004010466671277,7.945555428253489,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,3.0,5.0,63.0,0,29.0,0.3898086463501063,187,1,0.8529411764705882
6,67,2017-03-04,2017-03-20,1076.0,1096,1988.0,1376.8,1165.0,0,1,6.981934677156389,7.228243303159095,7.061334366910438,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,1,0,0,0,2017.0,3.0,5.0,16.0,1,37.0,1.181802575107296,553,1,0.9541284403669725
12,78,2017-03-04,2017-05-09,3685.0,3393,1983.0,2871.35,9561.0,14,1,8.212297138229768,7.962885789038285,9.165552189186048,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,1,0,0,0,2017.0,3.0,5.0,66.0,0,42.0,0.30031900428825437,206,1,0.9239130434782609
13,35,2017-03-04,2017-05-13,0.0,1096,1997.0,5970.82,13798.0,8,1,0.0,8.694807017548445,9.532351404751555,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,0,1,0,0,2017.0,3.0,5.0,70.0,0,28.0,0.4327308305551529,264,1,0.11876923076923077
14,30,2017-03-04,2017-05-18,3997.0,4821,2008.0,52.5,165.0,14,1,8.293549515060345,3.979681653901961,5.111987788356544,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2017.0,3.0,5.0,75.0,0,17.0,0.3181818181818182,272,1,0.90625
14,78,2017-03-04,2017-03-18,51.0,55,1983.0,2871.35,9561.0,14,1,3.9512437185814275,7.962885789038285,9.165552189186048,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,1,0,0,0,2017.0,3.0,5.0,14.0,1,42.0,0.30031900428825437,272,1,0.9239130434782609
14,69,2017-03-04,2017-03-21,3164.0,3393,2008.0,894.37,1593.0,12,1,8.059908334578276,6.797237040666615,7.374001859350161,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,1,0,2017.0,3.0,5.0,17.0,1,17.0,0.5614375392341494,272,1,0.9577464788732394
16,24,2017-03-04,2017-06-22,496.0,550,1991.0,2819.5,7227.0,14,1,6.208590026096629,7.944669453180031,8.885717651712119,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.6957186259707807,0,0,1,0,0,2017.0,3.0,5.0,110.0,0,34.0,0.3901342189013422,231,1,0.908256880733945
17,21,2017-03-04,2017-05-13,0.0,3393,1995.0,1825.82,5595.0,14,1,0.0,7.510332029356891,8.629807335785372,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.38564248532420037,0,0,1,0,0,2017.0,3.0,5.0,70.0,0,30.0,0.32633065236818587,227,1,0.8636363636363636
18,65,2017-03-04,2017-03-26,579.0,550,1987.0,1698.2,3798.0,14,1,6.363028103540465,7.43791283104762,8.242493153187626,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2017.0,3.0,5.0,22.0,1,38.0,0.4471300684570827,194,1,0.9433962264150944
19,76,2017-03-04,2017-05-20,0.0,550,1993.0,5970.82,13798.0,14,1,0.0,8.694807017548445,9.532351404751555,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,3.0,5.0,77.0,0,32.0,0.4327308305551529,213,1,0.9080459770114943
21,3,2017-03-04,2017-05-02,0.0,4821,2012.0,587.34,1356.0,11,1,0.0,6.377305012079846,7.213031659834869,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,0,0,0,1,2017.0,3.0,5.0,59.0,0,13.0,0.433141592920354,175,1,0.9042553191489362
21,72,2017-03-04,2017-05-27,0.0,4821,1988.0,5266.09,8595.0,14,1,0.0,8.569233306863506,9.059052257762401,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.9287953755560797,0,1,0,0,0,2017.0,3.0,5.0,84.0,0,37.0,0.6126922629435718,175,1,0.9137931034482759
22,41,2017-03-04,2017-06-27,521.0,550,1982.0,5970.82,13798.0,14,1,6.257667587882639,8.694807017548445,9.532351404751555,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6957186259707807,0,1,0,0,0,2017.0,3.0,5.0,115.0,0,43.0,0.4327308305551529,237,1,0.9540816326530612
22,26,2017-03-04,2017-03-07,3889.0,3393,1990.0,2520.83,3502.0,14,1,8.266164436612492,7.832740107432939,8.161375023197486,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2017.0,3.0,5.0,3.0,1,35.0,0.7198258138206739,237,1,0.9659090909090909
24,55,2017-03-04,2017-03-12,3340.0,3393,2003.0,1419.98,4018.0,14,1,8.114025442356757,7.259102053402697,8.2987883944492,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,1,0,2017.0,3.0,5.0,8.0,1,22.0,0.35340467894474864,121,1,0.883495145631068
25,22,2017-03-04,2017-03-20,0.0,55,2006.0,1102.43,1759.0,14,1,0.0,7.00617878915823,7.473069088032197,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,0,1,0,2017.0,3.0,5.0,16.0,1,19.0,0.6267367822626493,264,1,0.9117647058823529
26,9,2017-03-04,2017-05-11,0.0,4821,1993.0,4269.9,6472.0,14,1,0.0,8.35957985684692,8.77539495854551,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.9287953755560797,0,0,1,0,0,2017.0,3.0,5.0,68.0,0,32.0,0.6597496909765141,347,1,0.9183673469387755
29,0,2017-03-04,,,4821,1996.0,1100.04,2822.0,14,0,,7.004010466671277,7.945555428253489,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.9287953755560797,0,0,1,0,0,2017.0,3.0,5.0,,0,29.0,0.3898086463501063,261,0,0.8529411764705882
29,35,2017-03-04,,,4821,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9287953755560797,0,0,1,0,0,2017.0,3.0,5.0,,0,30.0,0.48631156930126,261,0,0.11876923076923077
29,5,2017-03-04,2017-06-11,5876.0,4821,2009.0,497.11,1588.0,14,1,8.678801706612651,6.210820936167614,7.370860166536716,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,0,1,0,2017.0,3.0,5.0,99.0,0,16.0,0.31304156171284636,261,1,0.8554216867469879
0,71,2017-03-05,2017-05-29,5092.0,5482,1995.0,332.43,799.0,14,1,8.535622326884605,5.809432948272155,6.684611727667927,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,1,0,0,2017.0,3.0,6.0,85.0,0,30.0,0.4160575719649562,336,1,0.875
1,47,2017-03-05,2017-05-09,0.0,1096,1989.0,665.06,1095.0,14,1,0.0,6.501379756572611,6.999422467507961,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.48804252088212097,0,1,0,0,0,2017.0,3.0,6.0,65.0,0,36.0,0.6073607305936073,153,1,0.9516129032258065
2,35,2017-03-05,,,3393,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.38564248532420037,0,0,1,0,0,2017.0,3.0,6.0,,0,30.0,0.48631156930126,261,0,0.11876923076923077
5,35,2017-03-05,,,550,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,3.0,6.0,,0,30.0,0.48631156930126,187,0,0.11876923076923077
5,0,2017-03-05,2017-06-08,966.0,1096,1996.0,1100.04,2822.0,14,1,6.874198495453294,7.004010466671277,7.945555428253489,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.48804252088212097,0,0,1,0,0,2017.0,3.0,6.0,95.0,0,29.0,0.3898086463501063,187,1,0.8529411764705882
5,52,2017-03-05,2017-03-21,6024.0,5482,1994.0,355.23,853.0,14,1,8.703672758358856,5.875576589656054,6.74993119378857,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.1802127848300799,0,0,1,0,0,2017.0,3.0,6.0,16.0,1,31.0,0.4164478311840563,187,1,0.8333333333333334
5,11,2017-03-05,2017-03-14,3759.0,3393,2015.0,4.54,9.0,14,1,8.23217423638394,1.7119945007591924,2.302585092994046,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.38564248532420037,0,0,0,0,1,2017.0,3.0,6.0,9.0,1,10.0,0.5044444444444445,187,1,0.9352941176470588
6,67,2017-03-05,2017-05-24,0.0,4821,1988.0,1376.8,1165.0,0,1,0.0,7.228243303159095,7.061334366910438,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9287953755560797,0,1,0,0,0,2017.0,3.0,6.0,80.0,0,37.0,1.181802575107296,553,1,0.9541284403669725
7,17,2017-03-05,2017-03-23,4443.0,4821,1992.0,1712.68,3194.0,14,1,8.39931015075952,7.446398383944561,8.069342366811636,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9287953755560797,0,0,1,0,0,2017.0,3.0,6.0,18.0,1,33.0,0.5362179085785849,275,1,0.8461538461538461
11,9,2017-03-05,2017-06-28,3397.0,3393,1993.0,4269.9,6472.0,14,1,8.130942302231878,8.35957985684692,8.77539495854551,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.38564248532420037,0,0,1,0,0,2017.0,3.0,6.0,115.0,0,32.0,0.6597496909765141,152,1,0.9183673469387755
12,63,2017-03-05,2017-03-15,0.0,5482,1996.0,2214.94,5374.0,14,1,0.0,7.703431971688343,8.589513852995864,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.1802127848300799,0,0,1,0,0,2017.0,3.0,6.0,10.0,1,29.0,0.41215854112393,206,1,0.9285714285714286
12,69,2017-03-05,2017-05-14,0.0,55,2008.0,894.37,1593.0,12,1,0.0,6.797237040666615,7.374001859350161,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8839964135511591,0,0,0,1,0,2017.0,3.0,6.0,70.0,0,17.0,0.5614375392341494,206,1,0.9577464788732394
13,15,2017-03-05,2017-05-05,59.0,55,1998.0,217.87,551.0,14,1,4.0943445622221,5.3884779462559935,6.313548046277095,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8839964135511591,0,0,1,0,0,2017.0,3.0,6.0,61.0,0,27.0,0.3954083484573503,264,1,0.9397590361445783
14,35,2017-03-05,,,550,1995.0,1698.2,3492.0,14,0,,7.43791283104762,8.158516244806831,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6957186259707807,0,0,1,0,0,2017.0,3.0,6.0,,0,30.0,0.48631156930126,272,0,0.11876923076923077
16,8,2017-03-05,2017-05-12,0.0,550,2001.0,718.62,2448.0,14,1,0.0,6.578723294908609,7.803435056952168,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.6957186259707807,0,0,0,1,0,2017.0,3.0,6.0,68.0,0,24.0,0.2935539215686275,231,1,0.9207920792079208
